2025-02-20 03:49:32.336775,XAUUSD,SELL,price:2932.796,sl:2933.796,tp:2930.796,lot_size:0.05
2025-02-20 03:49:37.703238,XAUUSD,SELL,price:2932.72,sl:2933.72,tp:2930.72,lot_size:0.05
2025-02-20 03:49:43.072864,XAUUSD,SELL,price:2932.737,sl:2933.737,tp:2930.737,lot_size:0.05
2025-02-20 03:49:48.425782,XAUUSD,SELL,price:2932.722,sl:2933.722,tp:2930.722,lot_size:0.05
2025-02-20 03:49:53.803678,XAUUSD,SELL,price:2932.68,sl:2933.68,tp:2930.68,lot_size:0.05
2025-02-20 03:50:04.440415,XAUUSD,SELL,price:2932.74,sl:2933.74,tp:2930.74,lot_size:0.05
2025-02-20 03:50:09.777676,XAUUSD,SELL,price:2932.695,sl:2933.695,tp:2930.695,lot_size:0.05
2025-02-20 03:50:15.211568,XAUUSD,SELL,price:2932.587,sl:2933.587,tp:2930.587,lot_size:0.05
2025-02-20 03:50:20.616866,XAUUSD,SELL,price:2932.558,sl:2933.558,tp:2930.558,lot_size:0.05
2025-02-20 03:50:25.970681,XAUUSD,SELL,price:2932.824,sl:2933.824,tp:2930.824,lot_size:0.05
2025-02-20 04:07:04.934159,XAUUSD,BUY,price:2936.577,sl:2935.577,tp:2938.577,lot_size:0.05
2025-02-20 04:07:10.301982,XAUUSD,BUY,price:2936.535,sl:2935.535,tp:2938.535,lot_size:0.05
2025-02-20 04:07:15.656772,XAUUSD,BUY,price:2936.6,sl:2935.6,tp:2938.6,lot_size:0.05
2025-02-20 04:07:21.089446,XAUUSD,BUY,price:2936.629,sl:2935.629,tp:2938.629,lot_size:0.05
2025-02-20 04:07:26.500250,XAUUSD,BUY,price:2936.711,sl:2935.711,tp:2938.711,lot_size:0.05
2025-02-20 04:07:31.864574,XAUUSD,BUY,price:2936.591,sl:2935.591,tp:2938.591,lot_size:0.05
2025-02-20 04:07:37.337274,XAUUSD,BUY,price:2936.548,sl:2935.548,tp:2938.548,lot_size:0.05
2025-02-20 04:07:42.716523,XAUUSD,BUY,price:2936.308,sl:2935.308,tp:2938.308,lot_size:0.05
2025-02-20 04:07:48.086952,XAUUSD,BUY,price:2936.476,sl:2935.476,tp:2938.476,lot_size:0.05
2025-02-20 04:07:53.506230,XAUUSD,BUY,price:2936.324,sl:2935.324,tp:2938.324,lot_size:0.05
2025-02-20 04:07:58.863822,XAUUSD,BUY,price:2936.58,sl:2935.58,tp:2938.58,lot_size:0.05
2025-02-20 04:23:13.674312,XAUUSD,SELL,price:2935.009,sl:2936.009,tp:2933.009,lot_size:0.05
2025-02-20 04:23:19.038347,XAUUSD,SELL,price:2934.755,sl:2935.755,tp:2932.755,lot_size:0.05
2025-02-20 04:23:24.449447,XAUUSD,SELL,price:2934.68,sl:2935.68,tp:2932.68,lot_size:0.05
2025-02-20 04:23:29.889546,XAUUSD,SELL,price:2934.712,sl:2935.712,tp:2932.712,lot_size:0.05
2025-02-20 04:23:35.274602,XAUUSD,SELL,price:2934.768,sl:2935.768,tp:2932.768,lot_size:0.05
2025-02-20 04:23:40.724856,XAUUSD,SELL,price:2934.696,sl:2935.696,tp:2932.696,lot_size:0.05
